Customer ID,Priority Level,Time of arrival,Number of people at arrival,Which 10 min interval in day,Which day in week,Time of start of service,Departure time,Wait time,
55,1,86.3828,6,8,0,91.0887,92.9727,4.70596,
56,1,87.5337,6,8,0,87.6786,93.6284,0.144937,
57,1,88.3752,7,8,0,98.6682,99.2771,10.293,
58,1,89.471,8,8,0,106.041,129.465,16.5699,
59,0,95.1097,6,9,0,100.803,103.305,5.69364,
60,0,99.8029,3,9,0,99.8402,107.17,0.0372377,
61,1,101.845,4,10,0,103.354,110.848,1.5093,
62,1,102.065,5,10,0,114.227,118.987,12.1624,
63,1,105.022,5,10,0,108.654,112.553,3.63114,
64,1,106.603,6,10,0,116.565,122.19,9.96193,
65,0,106.689,7,10,0,120.017,120.887,13.3282,
66,1,108.087,7,10,0,108.527,125.51,0.440391,
67,1,110,8,10,0,112.653,118.039,2.65372,
68,1,112.267,8,11,0,115.273,117.141,3.00588,
69,0,113.384,8,11,0,113.559,114.8,0.174782,
70,0,113.496,9,11,0,114.295,129.409,0.79877,
71,1,113.793,10,11,0,116.27,120.471,2.47653,
72,1,113.803,11,11,0,115.791,119.698,1.98816,
73,1,113.953,12,11,0,125.495,131.632,11.5416,
74,0,116.702,12,11,0,131.638,131.876,14.9362,
75,0,117.178,12,11,0,117.199,122.215,0.0215389,
76,1,117.181,13,11,0,125.716,128.567,8.53436,
77,1,119.371,12,11,0,122.471,126.586,3.09974,
78,0,120.685,11,12,0,126.862,126.895,6.17712,
79,1,121.001,11,12,0,125.857,129.814,4.85563,
80,0,123.068,10,12,0,130.336,131.253,7.26859,
81,1,124.723,11,12,0,129.802,135.256,5.07913,
82,1,126.664,10,12,0,138.481,151.575,11.8167,
83,1,130.599,6,13,0,134.095,138.376,3.49599,
84,1,131.051,7,13,0,131.117,134.225,0.0658196,
85,0,132.883,5,13,0,133.258,140.704,0.375624,
86,1,134.673,5,13,0,139.1,141.369,4.42639,
87,1,138.283,5,13,0,163.95,169.53,25.6677,
88,1,139.842,5,13,0,143.507,147.35,3.66504,
89,1,140.605,6,14,0,142.657,163.635,2.05277,
90,1,141.982,5,14,0,150.406,159.782,8.42389,
91,0,143.078,6,14,0,145.341,169.701,2.26314,
92,0,145.67,7,14,0,155.344,160.071,9.67389,
93,1,146.97,8,14,0,147.632,147.979,0.662254,
94,1,149.365,7,14,0,151.279,153.815,1.91405,
95,1,150.743,8,15,0,158.162,159.278,7.41895,
96,1,152.196,8,15,0,154.83,163.31,2.63397,
97,1,154.037,8,15,0,161.564,175.27,7.52667,
98,1,157.119,9,15,0,161.009,165.927,3.89043,
99,1,158.858,10,15,0,182.122,182.229,23.2645,
100,1,159.974,9,15,0,167.48,167.819,7.506,
101,1,160.451,9,16,0,176.219,185.505,15.7672,
102,1,165.205,8,16,0,168.689,170.111,3.48409,
103,1,165.506,9,16,0,167.376,167.911,1.86991,
104,1,166.452,9,16,0,166.703,169.956,0.251406,
105,0,167.091,10,16,0,167.452,216.203,0.360798,
106,1,170.124,5,17,0,170.855,174.609,0.731262,
107,0,170.467,6,17,0,171.662,176.46,1.19431,
108,0,171.968,7,17,0,172.373,173.372,0.405231,
109,0,172.031,8,17,0,172.534,172.971,0.502342,
110,0,172.436,9,17,0,173.685,175.783,1.24902,
111,0,172.499,10,17,0,181.51,194.319,9.01085,
112,1,173.032,10,17,0,183.203,183.905,10.1719,
113,1,173.405,10,17,0,176.389,181.759,2.98381,
114,0,174.118,11,17,0,175.661,177.653,1.54273,
115,1,174.181,12,17,0,175.017,180.439,0.835713,
116,1,175.63,11,17,0,176.896,196.415,1.26666,
117,1,175.814,11,17,0,185.399,199.311,9.58469,
118,0,178.49,10,17,0,183.796,190.536,5.30647,
119,0,178.872,11,17,0,209.509,212.561,30.6372,
120,0,180.826,11,18,0,201.301,204.661,20.4749,
121,1,182.233,10,18,0,182.731,186.104,0.497807,
122,1,182.235,11,18,0,183.901,184.809,1.66557,
123,0,184.064,11,18,0,192.634,217.61,8.57041,
124,0,184.963,11,18,0,187.799,199.376,2.83568,
125,1,185.298,12,18,0,189.225,200.19,3.92639,
126,0,185.409,13,18,0,185.417,187.041,0.00715952,
127,1,192.217,10,19,0,193.751,220.801,1.53407,
128,1,193.384,11,19,0,208.035,213.985,14.651,
129,1,195.562,11,19,0,199.9,206.003,4.338,
130,1,196.772,11,19,0,199.146,206.618,2.37422,
131,1,198.828,12,19,0,199.853,209.022,1.02533,
132,1,200.883,10,20,0,210.294,236.585,9.41043,
133,1,204.58,11,20,0,207.955,210.148,3.37569,
134,1,205.24,11,20,0,208.714,217.33,3.47422,
135,1,208.42,10,20,0,212.323,213.231,3.9031,
136,0,210.339,9,21,0,211.064,213.499,0.725305,
137,1,211.295,10,21,0,214.49,215.612,3.1949,
138,1,213.764,8,21,0,240.78,241.933,27.0161,
139,1,215.752,7,21,0,216.464,247.175,0.711999,
140,1,217.734,5,21,0,229.761,230.433,12.0265,
141,1,218.96,6,21,0,230.615,238.814,11.6551,
142,0,220.534,7,22,0,224.971,235.436,4.43691,
143,1,222.439,7,22,0,237.896,251.381,15.4576,
144,1,222.846,8,22,0,231.48,236.943,8.63385,
145,1,224.59,9,22,0,236.836,240.321,12.2454,
146,1,227.647,10,22,0,248.601,250.392,20.9539,
147,1,238.197,7,23,0,241.487,256.57,3.29042,
148,0,238.615,8,23,0,239.495,243.203,0.879582,
149,1,241.415,7,24,0,243.243,245.273,1.82767,
150,1,241.703,8,24,0,246.966,249.401,5.26297,
151,1,242.318,8,24,0,247.111,250.287,4.79317,
152,0,244.22,8,24,0,245.868,253.986,1.64748,
153,0,246.432,8,24,0,255.492,257.485,9.06032,
154,1,247.834,8,24,0,259.415,271.711,11.5808,
155,1,249.945,8,24,0,264.078,269.931,14.1336,
156,1,253.386,6,25,0,254.799,259.345,1.41319,
157,1,254.268,6,25,0,254.896,268.304,0.627833,
158,1,255.025,7,25,0,261.099,263.981,6.0739,
159,1,256.846,7,25,0,257.702,261.407,0.856693,
160,0,257.744,7,25,0,262.86,294.64,5.11669,
161,1,258.696,8,25,0,265.733,280.73,7.03677,
162,1,260.837,8,26,0,264.809,274.348,3.97171,
163,1,267.112,7,26,0,278.246,281.116,11.134,
164,1,267.465,8,26,0,273.074,283.861,5.60947,
165,0,267.973,9,26,0,274.677,289.403,6.70395,
166,1,269.682,9,26,0,273.313,276.834,3.63114,
167,1,270.885,9,27,0,277.088,283.341,6.203,
168,0,270.95,10,27,0,271.962,280.175,1.01204,
169,0,271.192,11,27,0,272.353,274.203,1.16046,
170,0,271.61,12,27,0,271.963,275.626,0.352721,
171,1,276.015,9,27,0,277.979,288.91,1.9639,
172,1,277.405,9,27,0,284.867,286.078,7.46155,
173,0,279.575,10,27,0,293.193,296.672,13.6181,
174,1,280.415,10,28,0,285.165,289.201,4.74997,
175,1,281.119,9,28,0,284.071,298.813,2.9526,
176,1,283.693,9,28,0,297.577,302.295,13.8844,
177,1,286.162,8,28,0,291.226,297.479,5.06463,
178,1,286.542,9,28,0,299.779,302.353,13.2371,
179,1,287.13,10,28,0,300.269,302.98,13.1386,
180,0,287.199,11,28,0,293.041,298.083,5.84147,
181,1,287.927,12,28,0,294.265,299.706,6.33819,
182,0,288.552,13,28,0,309.974,318.274,21.4213,
183,0,289.174,13,28,0,289.798,299.063,0.623567,
184,1,290.396,12,29,0,290.926,291.427,0.529701,
185,1,293.469,12,29,0,299.575,301.425,6.10619,
186,1,299.172,7,29,0,303.775,315.704,4.60332,
187,1,301.059,7,30,0,309.852,312.837,8.79294,
188,1,306.431,4,30,0,308.726,313.897,2.29547,
189,1,312.007,5,31,0,313.835,329.76,1.82767,
190,1,312.479,6,31,0,315.986,316.937,3.50701,
191,1,314.579,5,31,0,314.668,333.379,0.0889458,
192,1,315.018,6,31,0,316.133,317.482,1.11487,
193,1,315.895,6,31,0,316.285,320.048,0.389722,
194,0,315.919,7,31,0,318.984,355.681,3.06491,
195,0,317.461,7,31,0,325.028,325.817,7.56691,
196,1,318.054,7,31,0,330.081,334.627,12.0265,
197,1,318.526,7,31,0,321.637,329.466,3.1103,
198,1,319.032,8,31,0,319.75,324.921,0.718095,
199,1,319.375,9,31,0,328.928,331.668,9.55355,
200,1,319.871,10,31,0,325.077,328.173,5.20528,
201,1,320.153,10,32,0,320.938,322.414,0.78566,
202,1,321.561,11,32,0,331.759,335.132,10.1977,
203,1,325.527,10,32,0,327.752,329.435,2.22501,
204,1,326.913,10,32,0,337.555,338.845,10.6423,
205,1,327.576,11,32,0,359.559,361.958,31.9828,
206,1,329.811,8,32,0,335.466,354.294,5.65525,
207,1,332.299,8,33,0,332.598,341.858,0.298754,
208,0,332.585,9,33,0,337.832,368.389,5.24626,
209,1,333.129,10,33,0,338.89,343.892,5.76065,
210,1,334.902,9,33,0,338.533,338.746,3.63114,
211,1,336.641,9,33,0,339.514,344.245,2.87316,
212,0,337.111,10,33,0,340.851,344.668,3.74044,
213,1,340.263,9,34,0,346.62,353.623,6.35696,
214,1,340.551,10,34,0,348.878,351.77,8.32669,
215,0,341.094,11,34,0,346.195,352.543,5.10123,
216,1,342.254,11,34,0,354.953,357.213,12.6989,
217,1,342.671,12,34,0,360.301,372.566,17.6307,
218,1,346.293,10,34,0,351.027,359.642,4.73361,
219,1,346.667,11,34,0,353.923,359.915,7.25602,
220,1,348.041,12,34,0,350.021,363.211,1.98018,
221,1,348.331,13,34,0,352.033,353.525,3.70175,
222,0,351.961,13,35,0,355.938,356.104,3.97688,
223,1,352.402,14,35,0,360.584,360.809,8.1814,
224,1,355.145,11,35,0,369.091,380.858,13.9462,
225,1,356.861,10,35,0,358.658,358.716,1.79654,
226,1,357.38,10,35,0,363.583,365.773,6.203,
227,1,357.673,11,35,0,367.482,375.498,9.80929,
228,1,359.432,11,35,0,361.853,377.148,2.42109,
229,0,360.178,10,36,0,360.459,370.373,0.280481,
230,1,361.219,10,36,0,362.047,363.163,0.827632,
231,1,361.896,11,36,0,384.429,389.416,22.533,
232,0,361.96,11,36,0,362.584,364.735,0.623567,
233,1,364.338,10,36,0,364.477,372.329,0.139018,
234,1,370.383,7,37,0,378.757,389.98,8.37388,
235,1,371.601,8,37,0,374.542,376.611,2.9412,
236,1,372.714,7,37,0,378.46,384.261,5.74568,
237,1,374.143,8,37,0,385.492,385.791,11.3491,
238,1,375.13,9,37,0,385.46,388.497,10.3304,
239,0,375.16,10,37,0,376.581,384.007,1.42159,
240,1,380.451,8,38,0,387.912,399.862,7.46155,
241,1,382.14,8,38,0,397.106,399.308,14.9661,
242,1,388.018,6,38,0,389.14,400,1.12211,
243,1,388.08,7,38,0,393.689,400.215,5.60947,
244,1,389.236,7,38,0,394.966,403.219,5.73033,
245,1,389.742,7,38,0,392.081,403.013,2.33984,
246,1,394.775,7,39,0,395.975,401.416,1.20058,
247,1,395.296,8,39,0,398.94,405.556,3.64359,
248,1,396.374,9,39,0,406.362,409.952,9.98806,
249,0,396.718,10,39,0,397.465,400.759,0.747682,
250,1,396.755,11,39,0,396.767,407.517,0.0120567,
251,1,398.171,12,39,0,398.902,400.385,0.731262,
252,1,399.743,12,39,0,405.766,413.22,6.02334,
253,1,402.951,7,40,0,411.325,413.978,8.37388,
254,1,404.758,6,40,0,406.908,411.076,2.14985,
255,1,407.129,6,40,0,407.957,422.254,0.827632,
256,1,410.246,5,41,0,412.705,415.628,2.45864,
257,1,410.685,6,41,0,412.665,413.214,1.98018,
258,1,413.29,4,41,0,421.056,432.056,7.76616,
259,1,413.377,5,41,0,415.066,431.31,1.6893,
260,0,413.703,6,41,0,419.998,423.171,6.29495,
261,1,414.124,6,41,0,415.736,420.873,1.61223,
262,0,414.389,7,41,0,416.394,417.43,2.00511,
263,1,414.617,8,41,0,424.695,428.504,10.0775,
264,1,416.734,8,41,0,417,421.839,0.265765,
265,0,417.171,9,41,0,427.613,432.127,10.4424,
266,1,420.264,9,42,0,425.119,425.197,4.85563,
267,1,422.023,8,42,0,424.058,425.4,2.035,
268,1,423.99,7,42,0,426.14,427.444,2.14985,
269,1,424.434,8,42,0,425.249,434.64,0.814218,
270,1,425.508,7,42,0,427.949,437.776,2.44027,
271,1,425.927,8,42,0,428.284,443.595,2.35717,
272,0,427.784,8,42,0,429.818,441.08,2.03424,
273,1,428.538,8,42,0,440.079,443.228,11.5416,
274,1,429.002,9,42,0,433.058,449.666,4.0559,
275,1,429.091,10,42,0,435.701,436.781,6.61047,
276,1,430.362,11,43,0,445.399,446.805,15.0369,
277,1,430.589,12,43,0,440.727,445.616,10.1378,
278,1,432.566,10,43,0,437.156,450.92,4.58999,
279,1,434.884,10,43,0,438.174,443.931,3.29042,
280,1,435.565,11,43,0,436.562,438.67,0.99663,
281,1,436.336,12,43,0,451.302,459.039,14.9661,
282,0,437.886,11,43,0,443.029,445.324,5.14333,
283,1,438.353,12,43,0,440.812,449.449,2.45864,
284,1,438.609,13,43,0,440.768,452.222,2.15854,
285,1,447.257,6,44,0,450.22,451.274,2.96236,
286,0,449.256,7,44,0,453.298,461.393,4.04135,
287,1,449.753,6,44,0,450.459,451.648,0.705827,
288,1,453.719,3,45,0,455.851,466.461,2.13199,
289,1,454.397,4,45,0,478.82,480.866,24.4227,
290,0,454.703,5,45,0,477.571,478.014,22.8672,
291,0,454.767,6,45,0,467.321,469.476,12.5538,
292,1,456.096,7,45,0,464.862,474.171,8.76615,
293,0,458.215,8,45,0,459.28,460.413,1.06505,
294,1,461.198,7,46,0,463.178,481.9,1.98018,
295,0,461.673,7,46,0,467.881,467.983,6.20814,
296,1,462.539,8,46,0,470.651,477.394,8.11236,
297,1,462.562,9,46,0,468.618,469.65,6.05535,
298,0,470.779,6,47,0,482.544,483.165,11.7648,
299,1,472.188,7,47,0,474.647,485.055,2.45864,
300,1,473.617,8,47,0,478.285,480.406,4.66855,
301,1,474.16,9,47,0,474.255,480.745,0.0949519,
302,1,478.04,7,47,0,490.874,497.142,12.8337,
303,1,483.471,3,48,0,489.05,507.771,5.57888,
304,1,484.521,4,48,0,489.227,489.385,4.70596,
305,0,489.974,3,48,0,492.714,495.696,2.74048,
306,1,490.037,4,49,0,514.46,523.501,24.4227,
307,0,491.245,5,49,0,504.819,508.07,13.5743,
308,1,492.937,6,49,0,500.313,510.062,7.3768,
309,1,495.459,7,49,0,498.39,500.775,2.9312,
310,1,496.2,7,49,0,501.431,504.874,5.2312,
311,0,499.758,7,49,0,502.133,513.577,2.3745,
312,1,499.849,8,49,0,501.318,509.472,1.46909,
313,1,499.962,9,49,0,519.098,520.093,19.1351,
314,1,500.033,10,50,0,508.876,519.006,8.84258,
315,1,505.706,9,50,0,514.13,516.774,8.42389,
316,1,506.603,10,50,0,510.01,515.272,3.40679,
317,1,508.641,9,50,0,509.485,509.817,0.843121,
318,0,509.355,10,50,0,516.548,518.983,7.19376,
319,1,512.44,8,51,0,513.685,519.508,1.24517,
320,1,513.428,9,51,0,514.888,528.773,1.45998,
321,0,515.129,9,51,0,524.338,527.345,9.20908,
322,1,515.253,10,51,0,515.512,518.93,0.258826,
323,1,516.716,10,51,0,517.566,524.7,0.849948,
324,1,517.992,10,51,0,520.441,525.891,2.44897,
325,1,518.502,11,51,0,525.776,558.638,7.27393,
326,1,524.147,6,52,0,553.396,576.549,29.2494,
327,1,524.879,6,52,0,530.274,536.85,5.39468,
328,1,526.951,6,52,0,530.051,542.956,3.09974,
329,1,527.212,7,52,0,549.745,555.851,22.533,
330,1,528.405,7,52,0,529.445,533.324,1.04059,
331,0,530.754,7,53,0,540.868,550.08,10.1143,
332,1,531.371,8,53,0,534.878,545.518,3.50701,
333,1,533.443,8,53,0,539.549,546.515,6.10619,
334,1,533.954,9,53,0,535.643,553.435,1.6893,
335,1,535.06,10,53,0,539.61,540.274,4.55042,
336,0,537.987,10,53,0,551.748,571.09,13.7609,
337,1,538.177,11,53,0,538.633,554.089,0.455923,
338,1,544.178,10,54,0,548.162,548.856,3.98367,
339,1,550.733,7,55,0,563.611,574.542,12.8781,
340,1,551.166,8,55,0,554.901,556.665,3.73487,
341,1,551.26,9,55,0,555.433,556.863,4.17299,
342,1,551.505,10,55,0,554.67,569.981,3.16536,
343,1,553.099,11,55,0,554.161,554.432,1.06206,
344,0,553.112,12,55,0,553.112,555.31,0,
345,1,554.765,10,55,0,554.824,566.752,0.0583716,
346,1,555.668,10,55,0,555.908,558.687,0.239395,
347,1,556.562,10,55,0,569.396,570.336,12.8337,
348,1,557.675,9,55,0,558.413,570.586,0.737493,
349,0,564.423,8,56,0,570.582,581.047,6.15882,
350,1,566.323,9,56,0,575.789,577.148,9.46537,
351,1,569.19,9,56,0,569.838,571.049,0.647791,
352,1,570.82,7,57,0,572.952,574.357,2.13199,
353,1,572.858,6,57,0,580.765,581.131,7.90666,
354,1,575.632,5,57,0,580.794,586.85,5.16208,
355,0,577.156,4,57,0,584.5,584.951,7.3443,
356,1,577.563,5,57,0,579.032,596.378,1.46909,
357,1,577.712,6,57,0,577.888,594.699,0.175733,
358,1,577.787,7,57,0,578.1,579.657,0.312223,
359,1,581.027,7,58,0,583.586,587.476,2.55925,
360,1,582.57,6,58,0,582.596,585.642,0.0254096,
361,1,582.964,7,58,0,586.317,589.517,3.35349,
362,1,584.031,8,58,0,595.612,601.052,11.5808,
363,1,588.511,5,58,0,589.021,592.148,0.509735,
364,1,592.991,4,59,0,593.111,601.387,0.119704,
365,1,595.608,4,59,0,613.799,614.879,18.191,
366,1,595.969,5,59,0,596.138,616.364,0.169254,
367,1,596.225,6,59,0,603.359,604.993,7.1339,
368,1,600.342,6,60,0,601.685,606.962,1.3427,
369,1,601.695,5,60,0,602.727,613.444,1.03217,
370,1,602.433,6,60,0,604.451,610.961,2.0172,
371,1,603.224,7,60,0,612.634,614.017,9.41043,
372,0,603.634,8,60,0,610.96,619.165,7.32591,
373,0,605.715,8,60,0,615.163,620.632,9.44757,
374,1,606.116,9,60,0,615.779,627.994,9.66318,
375,1,607.579,9,60,0,609.293,611.562,1.7143,
376,1,607.939,10,60,0,613.488,616.247,5.54899,
377,0,608.478,11,60,0,611.378,615.19,2.89991,
378,1,608.701,12,60,0,618.809,621.344,10.1075,
379,1,610.206,13,61,0,613.116,616.762,2.91032,
380,1,610.944,14,61,0,613.355,613.544,2.41128,
381,0,614.796,10,61,0,633.208,637.489,18.4123,
382,0,616.06,9,61,0,617.309,642.767,1.24902,
383,1,616.784,7,61,0,620.674,622.764,3.89043,
384,0,618.013,8,61,0,620.058,628.495,2.04435,
385,1,618.937,9,61,0,620.235,629.934,1.29819,
386,1,619.541,9,61,0,622.79,637.601,3.24927,
387,1,622.507,8,62,0,635.249,637.253,12.7416,
388,1,623.685,8,62,0,625.555,657.226,1.86991,
389,1,623.689,9,62,0,636.157,639.377,12.4673,
390,1,624.264,10,62,0,639.119,641.105,14.8548,
391,0,625.935,11,62,0,629.713,631.224,3.77781,
392,1,627.551,12,62,0,660.789,662.732,33.2385,
393,1,629.159,11,62,0,637.793,651.742,8.63385,
394,0,629.531,12,62,0,629.804,630.128,0.272988,
395,1,632,10,63,0,638.172,648.246,6.172,
396,0,632.249,11,63,0,639.816,650.784,7.56691,
397,1,632.736,12,63,0,635.399,641.452,2.66289,
398,1,632.89,13,63,0,635.852,642.798,2.96236,
399,1,632.994,14,63,0,639.912,647.972,6.91751,
400,0,633.537,15,63,0,638.399,659.281,4.8618,
401,1,634.222,16,63,0,634.462,637.867,0.239395,
402,1,634.765,17,63,0,635.755,635.761,0.989476,
403,0,635.096,18,63,0,637.976,656.957,2.87927,
404,0,642.017,11,64,0,643.665,646.397,1.64748,
405,1,645.819,10,64,0,657.845,660.054,12.0265,
406,1,646.724,10,64,0,658.97,659.771,12.2454,
407,1,648.511,9,64,0,648.908,650.25,0.396265,
408,1,651.387,8,65,0,654.177,654.248,2.7905,
409,1,651.554,9,65,0,653.072,663.362,1.51758,
410,1,652.796,9,65,0,660.215,661.939,7.41895,
411,1,654.886,9,65,0,656.245,657.32,1.35966,
412,1,655.633,10,65,0,657.347,669.315,1.7143,
413,1,655.991,11,65,0,663.247,670.655,7.25602,
414,1,656.03,12,65,0,656.2,661.635,0.169254,
415,1,656.2,13,65,0,659.018,664.102,2.81826,
416,0,659.003,11,65,0,660.826,666.71,1.82329,
417,0,661.655,8,66,0,663.888,665.605,2.23309,
418,1,661.903,9,66,0,663.891,667.514,1.98816,
419,1,662.632,9,66,0,671.217,673.468,8.58421,
420,1,669.355,3,66,0,692.89,693.664,23.5346,
421,1,671.635,3,67,0,682.205,685.449,10.5705,
422,1,676.302,3,67,0,678.742,683.341,2.44027,
423,1,676.847,4,67,0,680.201,683.237,3.35349,
424,1,678.241,5,67,0,681.965,682.491,3.72379,
425,0,680.496,6,68,0,680.661,697.524,0.164941,
426,1,681.224,7,68,0,683.084,693.866,1.86037,
427,0,681.857,8,68,0,688.27,694.972,6.41372,
428,0,684.022,6,68,0,694.024,696.392,10.0018,
429,1,685.51,6,68,0,688.577,689.201,3.06732,
430,0,686.205,7,68,0,720.111,730.766,33.9062,
431,1,690.311,7,69,0,698.945,700.185,8.63385,
432,1,691.185,8,69,0,694.137,701.083,2.9526,
433,0,692.508,9,69,0,695.209,716.209,2.70108,
434,0,693.306,10,69,0,695.062,702.805,1.7563,
435,1,696.928,7,69,0,703.983,709.995,7.05425,
436,0,698.678,7,69,0,698.744,713.307,0.0664007,
437,1,699.664,8,69,0,701.552,704.024,1.88797,
438,1,700.454,8,70,0,702.066,705.945,1.61223,
439,1,702.01,8,70,0,702.444,710.181,0.434161,
440,1,703.251,8,70,0,711.743,713.413,8.49105,
441,0,703.473,9,70,0,752.679,756.641,49.2058,
442,1,704.229,9,70,0,705.308,715.566,1.07882,
443,1,704.997,10,70,0,715.607,727.025,10.6102,
444,1,706.722,10,70,0,720.777,725.208,14.055,
445,0,707.007,11,70,0,711.724,716.536,4.7164,
446,1,710.142,11,71,0,718.468,720.637,8.32669,
447,1,715.083,9,71,0,715.89,726.384,0.806686,
448,1,715.621,9,71,0,716.94,720.151,1.31967,
449,0,722.438,6,72,0,724.434,735.697,1.996,
450,0,723.651,7,72,0,725.399,725.485,1.74774,
451,1,727.994,4,72,0,735.565,745.285,7.571,
452,1,728.451,5,72,0,731.518,734.071,3.06732,
453,1,730.015,6,73,0,736.661,746.32,6.64636,
454,1,730.903,6,73,0,739.039,740.83,8.13584,
455,1,731.322,7,73,0,737.312,739.186,5.99032,
456,0,731.532,8,73,0,732.141,743.403,0.608411,
457,1,732.219,9,73,0,739.315,744.368,7.09679,
458,1,733.137,10,73,0,735.614,739.282,2.47653,
459,1,735.532,10,73,0,746.212,748.315,10.6801,
460,1,736.549,10,73,0,738.818,745.309,2.26877,
461,1,736.923,11,73,0,737.379,738.752,0.455923,
462,1,737.318,12,73,0,746.982,748.976,9.66318,
463,0,737.626,13,73,0,749.138,751.158,11.5118,
464,1,738.79,13,73,0,746.534,755.767,7.74354,
465,1,739.638,12,73,0,747.296,770.951,7.65835,
466,0,742.914,12,74,0,745.195,749.581,2.28106,
467,1,743.518,12,74,0,744.683,753.375,1.16517,
468,1,744.164,13,74,0,750.681,751.107,6.51681,
469,1,744.286,14,74,0,759.981,762.209,15.6947,
470,1,750.471,8,75,0,752.267,757.106,1.79654,
471,1,751.552,7,75,0,755.608,755.934,4.0559,
472,1,759.701,3,75,0,766.778,772.149,7.07781,
473,1,760.132,4,76,0,775.374,776.739,15.2422,
474,0,761.446,5,76,0,762.729,768.372,1.28352,
475,1,761.675,6,76,0,764.226,764.392,2.55116,
476,1,767.479,5,76,0,787.411,791.803,19.932,
477,0,769.829,5,76,0,776.917,778.454,7.08776,
478,1,770.039,6,77,0,775.451,779.629,5.41216,
479,1,771.379,6,77,0,773.64,776.989,2.26058,
480,1,771.391,7,77,0,773.625,774.137,2.23351,
481,1,776.402,6,77,0,781.045,781.084,4.64313,
482,1,776.951,6,77,0,780.116,783.327,3.16536,
483,1,780.405,4,78,0,808.513,810.705,28.1075,
484,0,781.674,4,78,0,798.981,799.793,17.3077,
485,1,782.854,5,78,0,785.359,793.996,2.50475,
486,0,783.966,5,78,0,792.561,803.5,8.59583,
487,1,785.846,6,78,0,790.852,796.909,5.00659,
488,1,786.489,7,78,0,786.923,791.435,0.434161,
489,1,786.53,8,78,0,788.791,794.416,2.26058,
